OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,osm_id,latitude,longitude
1562,I MART #108,"I-40, EXIT 108",Wildersville                            ,TN,435,3.099,153513975.0,35.7898482,-88.3887029
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.02733333,128653.0,41.6188957,-93.5766772
1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte                                   ,MT,816,3.56566666,6840978.0,46.007446,-112.6176648
1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559,127199.0,41.5853257,-87.234187
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,14024088.0,31.1078267,-88.8002113
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,237663.0,48.0958732,-122.184733
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore                               ,MD,22,4.759,133345.0,39.2725385,-76.5544966
1618,GO MART FOOD STORE #33,US-33,Ripley                                  ,WV,44,3.499,239868.0,38.9012129,-81.7243064
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham                              ,AL,615,3.489,111031.0,33.5438075,-86.8268985
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,115288.0,33.2232102,-97.768609
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman                                  ,SC,42,3.43233333,193835.0,33.4119306,-80.6643665
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces                              ,NM,640,3.19066666,171260.0,32.295128,-106.8053717
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,4696109.0,29.3123174,-98.6137279
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,242285.0,42.8676053,-87.9372686
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,8481365.0,32.4294037,-100.5616419
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569,122604.0,41.8292423,-87.7042159
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.599,122604.0,41.8292423,-87.7042159
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,1828370.0,26.252605,-97.729503
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,151488525.0,32.5216269,-92.3680043
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149,174373.0,42.9440928,-74.3556381
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.189,174373.0,42.9440928,-74.3556381
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,141747.0,37.0087651,-94.5527002
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,180079.0,35.3393574,-78.559438
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899,115286.0,35.192662,-101.712253
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,8481129.0,32.9022601,-94.7270541
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna                                    ,TX,610,3.149,151912250.0,30.4408944,-93.9696855
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,3488445.0,31.8853597,-97.0838887
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,134741.0,43.4188339,-85.4991654
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.599,134741.0,43.4188339,-85.4991654
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.099,134741.0,43.4188339,-85.4991654
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland                                 ,TX,710,3.56566666,2528880.0,31.9094201,-102.2192774
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,114498.0,36.5438601,-100.8103266
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,253879.0,31.4436358,-89.4276058
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,6603637.0,32.4914698,-94.3529013
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,6587601.0,31.5525,-100.294002
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,134694.0,42.6714091,-85.6612859
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio                             ,TX,740,3.224,253556.0,29.4500456,-98.3456739
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,240080.0,38.7004699,-80.6652472
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,15847618.0,35.1736008,-113.7827422
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.799,135063.0,42.0762182,-86.420683
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.499,135063.0,42.0762182,-86.420683
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749,134931.0,41.8119907,-86.3169585
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.849,134931.0,41.8119907,-86.3169585
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,17602781.0,32.7016498,-96.6541204
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,136573.0,44.6397892,-93.2968953
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,6587604.0,31.745359,-100.824941
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,6595948.0,36.3315733,-102.0740932
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,8485607.0,32.4597238,-99.8603813
1905,LUCKY TRUCK STOP,US-82,Whitesboro                              ,TX,630,2.88566666,115346.0,33.6471204,-97.0718358
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,198880.0,37.7319613,-113.0492293
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,198864.0,40.7341282,-111.4924358
1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299,130163.0,37.2768428,-97.3401494
1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.24066666,18238301.0,36.843025,-80.857842
1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399,3864677.0,36.652472,-82.081518
1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199,206909.0,37.0759032,-80.697877
1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,154077150.0,36.5738737,-80.7433854
1944,LOVES TRAVEL STOP #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,154077150.0,36.5738737,-80.7433854
1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659,207007.0,38.968339,-78.432846
1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.41233333,206940.0,36.937499,-80.996887
1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier                              ,VT,170,3.699,199088.0,44.220836,-72.584986
1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.989,237599.0,47.6241867,-117.495883
1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.959,237599.0,47.6241867,-117.495883
1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839,238080.0,46.3854411,-122.9031272
1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.41566666,251907.0,45.103371,-91.509956
1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas                            ,WI,420,3.154,251529.0,43.923249,-90.266065
2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399,1798742.0,45.406134,-87.6099064
2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339,251730.0,46.7902379,-92.1540288
2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.29066666,270625.0,43.679243,-87.760333
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,240014.0,39.6550941,-79.6421992
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,239931.0,38.4103208,-82.3505236
2029,HOMAX SERVICE,"I-25, EXIT 188",Mills                                   ,WY,790,3.169,252226.0,42.8602742,-106.3379106
2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,252231.0,42.8587182,-106.058088
2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,252208.0,41.1582091,-104.5161218
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,252253.0,42.6610377,-105.2063815
2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,252209.0,41.1744252,-104.0806196
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,252243.0,41.6718797,-107.9863565
2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,253556.0,29.669478,-98.6326854
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,6587607.0,31.5595735,-103.0017678
2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.42566666,198839.0,41.796777,-112.046842
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield                               ,UT,835,3.699,198999.0,38.7938431,-112.0767246
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville                               ,UT,835,3.749,198978.0,41.9616653,-112.7026363
2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,251577.0,43.533021,-89.930107
2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,40861319.0,41.3030853,-105.6122087
2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,133573.0,39.607677,-77.424453
2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,137119.0,43.6791962,-94.4478971
2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.28733333,137238.0,45.5869823,-94.3640405
2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659,158369241.0,37.929452,-79.23152
2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.68233333,110361.0,34.0872133,-87.5974618
2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.03233333,111138.0,34.888065,-92.382796
2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,119424.0,34.116428,-83.766109
2219,PILOT TRAVEL CENTERS #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,119424.0,34.116428,-83.766109
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.299,124885.0,41.6054103,-88.2020879
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.359,124885.0,41.6054103,-88.2020879
2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,1180533.0,38.7674584,-90.1992197
2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.49233333,183391.0,41.5588688,-83.4602213
2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949,197246.0,36.5245728,-86.6439875
2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.52233333,117719.0,27.8979629,-81.6023066
2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099,417156.0,40.0482196,-78.5090015
2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079,194082.0,34.8614612,-81.0056315
2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,197273.0,35.0263347,-85.3687285
2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,206673.0,36.885937,-76.428577
2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549,206940.0,36.937499,-80.996887
2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899,113966.0,32.9745203,-96.3191052
2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,407,3.35233333,183330.0,39.5461739,-84.2891366
2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,838,3.319,252277.0,41.7802928,-107.275212
2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,935,3.859,186605.0,45.2371132,-122.8052735
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.399,124760.0,38.3912608,-89.364709
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.299,124760.0,38.3912608,-89.364709
2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,430,3.499,154155895.0,39.1939253,-81.5277284
2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.46233333,6924978.0,38.114228,-102.7264351
2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.56066666,121443.0,42.5680892,-113.7927279
2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569,199092.0,44.157399,-72.090682
2805,Fast Stop Travel Centers #1145,"I-15,  EXIT 31",Downey,ID,825,3.799,121420.0,42.426264,-112.184296
2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,460,3.30733333,196122.0,36.5289932,-87.2267043
2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899,176055.0,43.060377,-76.567928
2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299,237445.0,46.6090712,-122.9102438
2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,930,3.939,688936770.0,33.4638298,-112.7875945
2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,900,3.479,16326705.0,32.6703848,-114.4495869
2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.209,132122.0,32.39043,-91.196296
2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399,112277.0,38.3018901,-104.6123949
2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.41233333,119060.0,29.0216339,-82.1562203
2883,PILOT TRAVEL CENTERS #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.359,119060.0,29.0216339,-82.1562203
2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599,119555.0,30.9277036,-84.6222658
2889,MOULTON COWBOYS,SR-157,Moulton                                 ,AL,615,3.099,7464744.0,34.557871,-87.33513
2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949,170122.0,39.525077,-119.696038
2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,970,3.669,121282.0,46.4235061,-117.0003477
2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,827,3.46566666,252315.0,41.3653877,-110.3054833
2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,405,3.259,196146.0,36.0405264,-83.4357998
2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall                               ,ID,825,3.519,121465.0,43.018887,-112.407873
2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,185,3.519,206820.0,37.4011819,-79.0879563
2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.52066666,171262.0,35.105921,-106.645545
2923,LOVES TRAVEL STOP #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.611,158349522.0,37.9327371,-77.4677911
2923,LOVES TRAVEL STOPS #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.589,158349522.0,37.9327371,-77.4677911
2924,HWY 190 FUEL STOP,US-190,Jasper                                  ,TX,610,3.13233333,1840994.0,30.9013966,-94.0258618
2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,188218.0,40.3557291,-76.7168803
2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299,119008.0,30.3401269,-81.7608921
2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.08566666,130596.0,38.8635509,-84.6236391
2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,390,3.629,181630.0,46.88493,-98.714326
2968,E-Z MART #4460,"I-20,  EXIT 124",Monroe,LA,719,3.129,132071.0,32.4887371,-91.985756
2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,506,3.229,194947.0,43.8427731,-101.5189197
3003,CHEVRON,"I-20, EXIT 186",Delta                                   ,LA,760,2.994,131604.0,32.3200305,-90.956997
3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,10,3.779,1216751.0,30.3332395,-82.9663806
3022,TA GREENCASTLE TRAVEL CENTER,"I-81, EXIT 5",Greencastle,PA,70,3.959,188849.0,39.7835274,-77.713959
3030,Mr Ts Riverside,US-412,Cardwell                                ,MO,435,3.199,140936.0,36.0517999,-90.3622937
3064,PORTS TO PLAINS TRAVEL PLAZA,US-50 & US-287,Lamar,CO,800,3.399,6924978.0,38.114228,-102.7264351
3086,SPEEDWAY #4638,US-29,Madison Heights,VA,185,3.49566666,206842.0,37.6207528,-79.0142795
3093,RSTORE #4488,US-51,Merrill,WI,395,3.24066666,251646.0,45.017874,-89.668894
3096,HOBO PANTRY #6,US-431/SR-210,Dothan,AL,20,3.959,110367.0,31.3413686,-85.3306078
3118,MOBIL,"I-87, EXIT 42 & US-11",Champlain,NY,39,3.799,13552232.0,44.984961,-73.457972
3138,TA EXPRESS #6264,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,4.049,253664.0,39.1137835,-108.6388049
3139,CHEROKEE TRAVEL MART,"I-40,  EXIT 108",Calumet                                 ,OK,483,3.10566666,185071.0,35.5323413,-98.2333027
3148,YESWAY #1038,US-60 & SR-86,Neosho,MO,307,3.059,6705784.0,36.8754534,-94.3178773
3155,QUIK MART #18,US-72/SR-157,Tuscumbia                               ,AL,615,3.00733333,2982776.0,34.716009,-87.687963
3163,QUIKTRIP #71,"I-44, EXIT 238",Tulsa,OK,560,3.039,184985.0,36.1626261,-95.7916603
3164,QUIKTRIP #102,"I-44, EXIT 222A",Tulsa,OK,560,3.039,184985.0,36.0807592,-96.047372
3165,LOVES TRAVEL STOP #213,"I-35, EXIT 211",Tonkawa,OK,500,3.584,184813.0,36.6544948,-97.3459493
3167,JASPER FOOD MART,US-78,Jasper,AL,615,3.229,111028.0,33.8732836,-87.4410113
3171,One9 #265,"I-40, EXIT 287 & SR-136",Cookeville,TN,405,3.084,196127.0,36.1358667,-85.4993774
3176,BP,US-6 & SR-15,New Paris                               ,IN,365,3.65733333,127935.0,41.4495267,-85.8438478
3178,ERNIES FUEL STOP #1605,SR-167,Kent,WA,977,4.599,237875.0,47.2616264,-122.2608117
3179,MR FUEL #1020,"I-80 & I-94, EXIT 15B",Lake Station,IN,365,3.56566666,127199.0,41.5830349,-87.2400727
3191,BUSY CORNER TRUCK STOP AND MARKET,"I-24, EXIT 105 & US-41/SR-2",Manchester,TN,460,3.049,197286.0,35.5345033,-86.1607699
3205,CROSSROADS TRUCK STOP STATION,"I-29 & SR 34, MM 109",Colman                                  ,SD,530,3.159,195108.0,43.9790636,-96.7586923
3206,PERHAM OASIS,US-10 & SR-78,Perham,MN,250,3.499,137753.0,46.581426,-95.5744073
3215,SHELL TRUCKSTOP,"I-4, EXIT 44",Polk City,FL,225,3.449,117736.0,28.1579294,-81.7960445
3216,MAXS #124,"I-24, EXIT 86 & US-41",Oak Grove,KY,460,3.04233333,130447.0,36.7051046,-87.461374
3221,Pilot #1440,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,695,3.399,13590610.0,35.3196,-91.5561766
3221,Southern Travel Plaza,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,695,3.391,13590610.0,35.3196,-91.5561766
3226,ONE9 #245,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.609,188218.0,40.3557291,-76.7168803
3284,CASEYS #4390,"I-49/US-71, EXIT 77 & US-160",Lamar,MO,416,3.199,140152.0,37.4912244,-94.299887
3297,SAPP BROS TRAVEL CENTER,"I-80, EXIT 370",Cheyenne,WY,795,3.70066666,252208.0,41.158456,-104.6471044
3316,TRUCKOMAT OF N LITTLE ROCK,"I-40, EXIT 161 & SR-391",North Little Rock                       ,AR,695,3.249,111138.0,34.7841798,-92.1337742
3326,MIRABITO #61,"I-81, EXIT 32",Central Square,NY,12,4.299,176018.0,43.28942,-76.125206
3330,TA # 211 GREENLAND TRAVEL CENTER,"I-95, EXIT 3A & US-101",Greenland,NH,34,3.759,71291.0,43.0596882,-70.802007
3349,QUEEN CITY TRUCK STOP,"I-20 & I-59, EXIT150",Meridian,MS,705,2.939,7144428.0,32.3508905,-88.740893
3383,E-Express at Central Truck Stop,"I-35, EXIT 137",Oklahoma City,OK,483,2.879,185048.0,35.5903586,-97.4355166
3401,POPS Mart #333,"I-77, EXIT 48 & SR-200",Winnsboro,SC,46,3.09066666,194076.0,34.5055395,-80.9972921
3415,JAYS EL CHEAPO FUEL STOP,"I-16, EXIT 104",Metter                                  ,GA,195,3.249,119861.0,32.37453,-82.07326
3418,Par Mar Store #164,"I-79, EXIT 105 & CR-7",Jane Lew,WV,165,3.999,240105.0,39.099709,-80.3919847
3421,ERNIES TRUCK STOP,"I-5, EXIT 142",Federal Way,WA,977,4.599,237350.0,47.2944912,-122.3052033
3422,PWI #167,"I-10, EXIT 601",Seguin,TX,740,2.889,113376.0,29.539272,-98.075677
3427,JOHNNYS MARKET,"I-69, EXIT 357",Fremont,IN,465,3.699,127827.0,41.7534558,-84.993116
3432,PILOT TRAVEL CENTER #34,"I-65, EXIT 201 & US-231",Remington,IN,365,3.709,127592.0,40.7700653,-87.1225258
3432,PILOT TRAVEL CENTERS #34,"I-65, EXIT 201 & US-231",Remington,IN,365,3.659,127592.0,40.7700653,-87.1225258
3435,PWI #168,"I-35, EXIT 266 & SR-195",Georgetown,TX,740,2.799,2454416.0,30.6799849,-97.6606254
3444,Acme Truck Stop,US-441/SR-500,Orlando,FL,140,3.449,1128379.0,28.4476392,-81.4016537
3471,MR FUEL DBA ONE9 #72,"I-16, EXIT 160",Savannah,GA,195,3.13233333,119867.0,32.0703581,-81.2065576
3471,ONE9 MR FUEL #72,"I-16, EXIT 160",Savannah,GA,195,3.119,119867.0,32.0703581,-81.2065576
3475,PILOT TRAVEL CENTERS #56,"I-85, EXIT 63",Kannapolis,NC,46,3.499,180117.0,35.4940016,-80.5669563
3477,CIRCLE K #4707404,"I-91, EXIT 7",Springfield,VT,170,3.699,2027202.0,43.2673742,-72.4324954
3493,CIRCLE K #2723675,"I-75, EXIT 290 & SR-20",Cartersville,GA,18,3.08566666,119625.0,34.2091794,-84.7612138
3519,PILOT TRAVEL CENTERS #431,"I-10, EXIT 873",Orange,TX,610,3.309,1841069.0,30.1136333,-93.8050701
3522,SUNMART #308,US-59,Livingston                              ,TX,610,2.859,6603629.0,30.8021672,-94.8757471
3526,JOE STOP 99,"I-75, EXIT 99 & SR-119",Anna,OH,411,3.064,182707.0,40.391361,-84.160812
3539,Bigs 211,"I-10, EXIT 620 & SR-123",Seguin,TX,740,3.099,113376.0,29.621911,-97.781752
3545,STOCKMENS TRUCK PLAZA,"I-494, EXIT 64A",South Saint Paul,MN,450,3.499,136562.0,44.8829641,-93.0168921
3580,STINKER I 80 TRAVEL PLAZA,"I-80, EXIT 221 & SR-76",Sinclair,WY,838,3.759,252275.0,41.773644,-107.0738652
3588,BINGO TRUCK STOP,"I-10, EXIT 829 & SR-124",Winnie                                  ,TX,610,2.999,151445606.0,29.8306008,-94.3868532
3592,TA BRIDGER TRAVEL CENTER #188,"I-80, EXIT 30 & CR-202",Fort Bridger,WY,835,3.71566666,252420.0,41.3114964,-110.511833
3593,TA Parowan Travel Center,"I-15, EXIT 78",Parowan,UT,910,3.70566666,198883.0,37.8617961,-112.8250232
3608,FUEL MART #787,"I-57, EXIT 212 & US-36",Tuscola,IL,280,3.199,126659.0,39.7920743,-88.2644131
3616,PILOT TRAVEL CENTERS #15,"I-75, EXIT 210",Toledo,OH,550,3.77233333,182514.0,41.718114,-83.5020811
3619,ROAD RANGER #141,"I-70, EXIT 23",Brazil,IN,375,3.659,127455.0,39.4494023,-87.1323562
3645,SNOW SHOE TRAVEL PLAZA,"I-80, EXIT 147 & SR-144",Snow Shoe,PA,14,3.469,187553.0,41.023454,-77.940774
3688,SPEEDWAY #2314,"I-94, EXIT 243 & SR-29",New Baltimore,MI,342,3.559,135045.0,42.6684858,-82.826247
3688,SPEEDWAY #2314,"I-94, EXIT 243 & SR-29",New Baltimore,MI,342,3.579,135045.0,42.6684858,-82.826247
3692,CHARLOTTE TRAVEL PLAZA,"I-77,  EXIT 16B",Charlotte,NC,46,3.53233333,177415.0,35.3109505,-80.8477684
3707,SPEEDWAY #4704,"I-90, EXIT 154",Albert Lea,MN,425,3.299,137598.0,43.690707,-93.413653
3718,SPEEDWAY #4706,"I-90, EXIT 265",Chamberlain,SD,455,3.299,195197.0,43.7688904,-99.3063629
3719,KEYSTONE TRUCK STOP,US-22 & SR-164,Loretto,PA,14,3.999,188651.0,40.4654167,-78.6544445
3728,PLAZA 23 TRUCK STOP,"I-787, EXIT 2",Albany,NY,12,3.799,175549.0,42.6334845,-73.7634498
3737,JORDAN'S KWIK STOP #70,US-49,West Helena                             ,AR,435,3.399,151584720.0,34.5460288,-90.6504346
3745,PILOT TRAVEL CENTER #906-TOWN PUMP,"I-90, EXIT 408 & SR-78",Columbus,MT,780,3.58066666,142562.0,45.64473,-109.2427027
3759,EXXON,US-67 & SR-18,Newport,AR,695,4.13233333,6699500.0,35.6390005,-91.2383917
3767,SIMMONS TRAVEL CENTER,"I-95, EXIT 8 & US-301",Emporia,VA,180,3.099,207036.0,36.662832,-77.556289
3774,SINCLAIR,"I-70, EXIT 438",Burlington                              ,CO,796,3.889,17942215.0,39.303228,-102.252399
3781,REATTA TRAVEL STOP,"I-76, EXIT 149 & SR-55/CR-81",Crook,CO,475,3.38233333,17942246.0,40.8251937,-102.7994827
3783,CIRCLE K #2744095,"I-25, EXIT 215",Denver,CO,800,3.299,1411339.0,39.7992325,-104.985761
